year,month,day,MJD,UT1_UTC,sigma,DeltaT
1973,5,27,41829,0.3244481,0.0019,43.8595519
1973,5,28,41830,0.3211101,0.0019,43.8628899
1973,5,29,41831,0.3178141,0.0019,43.8661859
1973,5,30,41832,0.3146612,0.0019,43.8693388
1973,5,31,41833,0.3116972,0.0019,43.8723028
1973,6,1,41834,0.3088922,0.0019,43.8751078
1973,6,2,41835,0.3061542,0.0019,43.8778458
1973,6,3,41836,0.3033863,0.0019,43.8806137
1973,6,4,41837,0.3004843,0.0019,43.8835157
1973,6,5,41838,0.2973873,0.0019,43.8866127
1973,6,6,41839,0.2941294,0.0019,43.8898706
1973,6,7,41840,0.2907594,0.0019,43.8932406
1973,6,8,41841,0.2873864,0.0019,43.8966136
1973,6,9,41842,0.2841024,0.0019,43.8998976
1973,6,10,41843,0.2809475,0.0019,43.9030525
1973,6,11,41844,0.2779655,0.0019,43.9060345
1973,6,12,41845,0.2751855,0.0019,43.9088145
1973,6,13,41846,0.2725865,0.0019,43.9114135
1973,6,14,41847,0.2701476,0.0019,43.9138524
1973,6,15,41848,0.2678285999999999,0.0019,43.9161714
1973,6,16,41849,0.2655536,0.0019,43.9184464
1973,6,17,41850,0.2632776,0.0019,43.9207224
1973,6,18,41851,0.2609497,0.0019,43.9230503
1973,6,19,41852,0.2585257,0.0019,43.9254743
1973,6,20,41853,0.2559937,0.0019,43.9280063
1973,6,21,41854,0.2533407,0.0019,43.9306593
1973,6,22,41855,0.2505848,0.0019,43.9334152
1973,6,23,41856,0.2477848,0.0019,43.9362152
1973,6,24,41857,0.2449728,0.0019,43.9390272
1973,6,25,41858,0.2422308,0.0019,43.9417692
1973,6,26,41859,0.2396369,0.0019,43.9443631
1973,6,27,41860,0.2372319,0.0019,43.9467681
1973,6,28,41861,0.2349999,0.0019,43.9490001
1973,6,29,41862,0.2328999,0.0019,43.9511001
1973,6,30,41863,0.2308099,0.0019,43.9531901
1973,7,1,41864,0.228623,0.0019,43.955377
1973,7,2,41865,0.226258,0.0019,43.957742
1973,7,3,41866,0.223688,0.0019,43.960312
1973,7,4,41867,0.220965,0.0019,43.963035
1973,7,5,41868,0.2181871,0.0019,43.9658129
1973,7,6,41869,0.2154591,0.0019,43.9685409
1973,7,7,41870,0.2128531,0.0019,43.9711469
1973,7,8,41871,0.2104131,0.0019,43.9735869
1973,7,9,41872,0.2081511,0.0019,43.9758489
1973,7,10,41873,0.2060532,0.0019,43.9779468
1973,7,11,41874,0.2040902,0.0019,43.9799098
1973,7,12,41875,0.2022032,0.0019,43.9817968
1973,7,13,41876,0.2003262,0.0019,43.9836738
1973,7,14,41877,0.1984063,0.0019,43.9855937
1973,7,15,41878,0.1963743,0.0019,43.9876257
1973,7,16,41879,0.1941833,0.0019,43.9898167
1973,7,17,41880,0.1918163,0.0019,43.9921837
1973,7,18,41881,0.1892473,0.0019,43.9947527
1973,7,19,41882,0.1865164,0.0019,43.9974836
1973,7,20,41883,0.1836504,0.0019,44.0003496
1973,7,21,41884,0.1807224,0.0019,44.0032776
1973,7,22,41885,0.1777604,0.0019,44.0062396
1973,7,23,41886,0.1748724,0.0019,44.0091276
1973,7,24,41887,0.1721265,0.0019,44.0118735
1973,7,25,41888,0.1695385,0.0019,44.0144615
1973,7,26,41889,0.1670945,0.0019,44.0169055
1973,7,27,41890,0.1647325,0.0019,44.0192675
1973,7,28,41891,0.1623235,0.0019,44.0216765
1973,7,29,41892,0.1597815,0.0019,44.0242185
1973,7,30,41893,0.1570406,0.0019,44.0269594
1973,7,31,41894,0.1541386,0.0019,44.0298614
1973,8,1,41895,0.1511876,0.0019,44.0328124
1973,8,2,41896,0.1482516,0.0019,44.0357484
1973,8,3,41897,0.1454456,0.0019,44.0385544
1973,8,4,41898,0.1428337,0.0019,44.0411663
1973,8,5,41899,0.1404357,0.0019,44.0435643
1973,8,6,41900,0.1382427,0.0019,44.0457573
1973,8,7,41901,0.1362127,0.0019,44.0477873
1973,8,8,41902,0.1343097,0.0019,44.0496903
1973,8,9,41903,0.1324477,0.0019,44.0515523
1973,8,10,41904,0.1305748,0.0019,44.0534252
1973,8,11,41905,0.1286168,0.0019,44.0553832
1973,8,12,41906,0.1265108,0.0019,44.0574892
1973,8,13,41907,0.1242328,0.0019,44.0597672
1973,8,14,41908,0.1217448,0.0019,44.0622552
1973,8,15,41909,0.1190738,0.0019,44.0649262
1973,8,16,41910,0.1162539,0.0019,44.0677461
1973,8,17,41911,0.1133479,0.0019,44.0706521
1973,8,18,41912,0.1104209,0.0019,44.0735791
1973,8,19,41913,0.1075549,0.0019,44.0764451
1973,8,20,41914,0.1048049,0.0019,44.0791951
1973,8,21,41915,0.1021959,0.0019,44.0818041
1973,8,22,41916,0.0996949,0.0019,44.0843051
1973,8,23,41917,0.097242,0.0019,44.086758
1973,8,24,41918,0.094731,0.0019,44.089269
1973,8,25,41919,0.092082,0.0019,44.091918
1973,8,26,41920,0.089227,0.0019,44.094773
1973,8,27,41921,0.086154,0.0019,44.097846
1973,8,28,41922,0.082894,0.0019,44.101106
1973,8,29,41923,0.079561,0.0019,44.104439
1973,8,30,41924,0.0762701,0.0019,44.1077299
1973,8,31,41925,0.0731071,0.0019,44.1108929
1973,9,1,41926,0.0701501,0.0019,44.1138499
1973,9,2,41927,0.0673921,0.0019,44.1166079
1973,9,3,41928,0.0648301,0.0019,44.1191699
1973,9,4,41929,0.0624181,0.0019,44.1215819
1973,9,5,41930,0.0600981,0.0019,44.1239019
1973,9,6,41931,0.0578212,0.0019,44.1261788
1973,9,7,41932,0.0555122,0.0019,44.1284878
1973,9,8,41933,0.0531152,0.0019,44.1308848
1973,9,9,41934,0.0505842,0.0019,44.1334158
1973,9,10,41935,0.0478872,0.0019,44.1361128
1973,9,11,41936,0.0450222,0.0019,44.1389778
1973,9,12,41937,0.0420062,0.0019,44.1419938
1973,9,13,41938,0.0389052,0.0019,44.1450948
1973,9,14,41939,0.0357853,0.0019,44.1482147
1973,9,15,41940,0.0327283,0.0019,44.1512717
1973,9,16,41941,0.0297933,0.0019,44.1542067
1973,9,17,41942,0.0270033,0.0019,44.1569967
1973,9,18,41943,0.0243603,0.0019,44.1596397
1973,9,19,41944,0.0217843,0.0019,44.1622157
1973,9,20,41945,0.0191813,0.0019,44.1648187
1973,9,21,41946,0.0164683,0.0019,44.1675317
1973,9,22,41947,0.0135693,0.0019,44.1704307
1973,9,23,41948,0.0104413,0.0019,44.1735587
1973,9,24,41949,0.0071054,0.0019,44.1768946
1973,9,25,41950,0.0036264,0.0019,44.1803736
1973,9,26,41951,0.0001144,0.0019,44.1838856
1973,9,27,41952,-0.0033406,0.0019,44.1873406
1973,9,28,41953,-0.0066416,0.0019,44.1906416
1973,9,29,41954,-0.0097736,0.0019,44.1937736
1973,9,30,41955,-0.0127216,0.0019,44.1967216
1973,10,1,41956,-0.0155186,0.0019,44.1995186
1973,10,2,41957,-0.0182206,0.0019,44.2022206
1973,10,3,41958,-0.0208776,0.0019,44.2048776
1973,10,4,41959,-0.0235626,0.0019,44.2075626
1973,10,5,41960,-0.0262955,0.0019,44.2102955
1973,10,6,41961,-0.0291615,0.0019,44.2131615
1973,10,7,41962,-0.0321735,0.0019,44.2161735
1973,10,8,41963,-0.0353425,0.0019,44.2193425
1973,10,9,41964,-0.0386575,0.0019,44.2226575
1973,10,10,41965,-0.0420775,0.0019,44.2260775
1973,10,11,41966,-0.0455475,0.0019,44.2295475
1973,10,12,41967,-0.0489655,0.0019,44.2329655
1973,10,13,41968,-0.0522815,0.0019,44.2362815
1973,10,14,41969,-0.0554185,0.0019,44.2394185
1973,10,15,41970,-0.0583805,0.0019,44.2423805
1973,10,16,41971,-0.0612165,0.0019,44.2452165
1973,10,17,41972,-0.0640255,0.0019,44.2480255
1973,10,18,41973,-0.0669075,0.0019,44.2509075
1973,10,19,41974,-0.0699394,0.0019,44.2539394
1973,10,20,41975,-0.0731494,0.0019,44.2571494
1973,10,21,41976,-0.0765554,0.0019,44.2605554
1973,10,22,41977,-0.0800764,0.0019,44.2640764
1973,10,23,41978,-0.0836604,0.0019,44.2676604
1973,10,24,41979,-0.0872024,0.0019,44.2712024
1973,10,25,41980,-0.0906454,0.0019,44.2746454
1973,10,26,41981,-0.0939234,0.0019,44.2779234
1973,10,27,41982,-0.0970334,0.0019,44.2810334
1973,10,28,41983,-0.0999864,0.0019,44.2839864
1973,10,29,41984,-0.1028374,0.0019,44.2868374
1973,10,30,41985,-0.1056244,0.0019,44.2896244
1973,10,31,41986,-0.1084214,0.0019,44.2924214
1973,11,1,41987,-0.1112934,0.0019,44.2952934
1973,11,2,41988,-0.1142804,0.0019,44.2982804
1973,11,3,41989,-0.1174254,0.0019,44.3014254
1973,11,4,41990,-0.1207274,0.0019,44.3047274
1973,11,5,41991,-0.1242104,0.0019,44.3082104
1973,11,6,41992,-0.1278434,0.0019,44.3118434
1973,11,7,41993,-0.1315774,0.0019,44.3155774
1973,11,8,41994,-0.1353444,0.0019,44.3193444
1973,11,9,41995,-0.1390764,0.0019,44.3230764
1973,11,10,41996,-0.1426943,0.0019,44.3266943
1973,11,11,41997,-0.1461533,0.0019,44.3301533
1973,11,12,41998,-0.1494883,0.0019,44.3334883
1973,11,13,41999,-0.1527733,0.0019,44.3367733
1973,11,14,42000,-0.1560923,0.0019,44.3400923
1973,11,15,42001,-0.1595283,0.0019,44.3435283
1973,11,16,42002,-0.1631173,0.0019,44.3471173
1973,11,17,42003,-0.1668623,0.0019,44.3508623
1973,11,18,42004,-0.1706893,0.0019,44.3546893
1973,11,19,42005,-0.1745073,0.0019,44.3585073
1973,11,20,42006,-0.1782333,0.0019,44.3622333
1973,11,21,42007,-0.1818003,0.0019,44.3658003
1973,11,22,42008,-0.1851653,0.0019,44.3691653
1973,11,23,42009,-0.1883233,0.0019,44.3723233
1973,11,24,42010,-0.1912653,0.0019,44.3752653
1973,11,25,42011,-0.1940353,0.0019,44.3780353
1973,11,26,42012,-0.1966903,0.0019,44.3806903
1973,11,27,42013,-0.1993063,0.0019,44.3833063
1973,11,28,42014,-0.2019243,0.0019,44.3859243
1973,11,29,42015,-0.2046013,0.0019,44.3886013
1973,11,30,42016,-0.2073823,0.0019,44.3913823
1973,12,1,42017,-0.2102863,0.0019,44.3942863
1973,12,2,42018,-0.2133323,0.0019,44.3973323
1973,12,3,42019,-0.2164933,0.0019,44.4004933
1973,12,4,42020,-0.2197423,0.0019,44.4037423
1973,12,5,42021,-0.2230213,0.0019,44.4070213
1973,12,6,42022,-0.2262823,0.0019,44.4102823
1973,12,7,42023,-0.2294513,0.0019,44.4134513
1973,12,8,42024,-0.2324903,0.0019,44.4164903
1973,12,9,42025,-0.2353963,0.0019,44.4193963
1973,12,10,42026,-0.2382213,0.0019,44.4222213
1973,12,11,42027,-0.2410503,0.0019,44.4250503
1973,12,12,42028,-0.2439953,0.0019,44.4279953
1973,12,13,42029,-0.2471313,0.0019,44.4311313
1973,12,14,42030,-0.2504603,0.0019,44.4344603
1973,12,15,42031,-0.2539163,0.0019,44.4379163
1973,12,16,42032,-0.2574283,0.0019,44.4414283
1973,12,17,42033,-0.2608694,0.0019,44.4448694
1973,12,18,42034,-0.2641794,0.0019,44.4481794
1973,12,19,42035,-0.2672954,0.0019,44.4512954
1973,12,20,42036,-0.2701864,0.0019,44.4541864
1973,12,21,42037,-0.2728754,0.0019,44.4568754
1973,12,22,42038,-0.2753864,0.0019,44.4593864
1973,12,23,42039,-0.2777674,0.0019,44.4617674
1973,12,24,42040,-0.2800674,0.0019,44.4640674
1973,12,25,42041,-0.2823434,0.0019,44.4663434
1973,12,26,42042,-0.2846674,0.0019,44.4686674
1973,12,27,42043,-0.2870884,0.0019,44.4710884
1973,12,28,42044,-0.2896134,0.0019,44.4736134
1973,12,29,42045,-0.2922654,0.0019,44.4762654
1973,12,30,42046,-0.2950164,0.0019,44.4790164
1973,12,31,42047,-0.2978324,0.0019,44.4818324
1974,1,1,42048,0.6992996,0.0019,44.4847004
1974,1,2,42049,0.6964546,0.0019,44.4875454
1974,1,3,42050,0.6936686,0.0019,44.4903314
1974,1,4,42051,0.6909966,0.0019,44.4930034
1974,1,5,42052,0.6884556,0.0019,44.4955444
1974,1,6,42053,0.6860146,0.0019,44.4979854
1974,1,7,42054,0.6836126,0.0019,44.5003874
1974,1,8,42055,0.6811506,0.0019,44.5028494
1974,1,9,42056,0.6785365,0.0019,44.5054635
1974,1,10,42057,0.6757235,0.0019,44.5082765
1974,1,11,42058,0.6727395,0.0019,44.5112605
1974,1,12,42059,0.6696825,0.0019,44.5143175
1974,1,13,42060,0.6666705,0.0019,44.5173295
1974,1,14,42061,0.6638005,0.0019,44.5201995
1974,1,15,42062,0.6611475,0.0019,44.5228525
1974,1,16,42063,0.6587335,0.0019,44.5252665
1974,1,17,42064,0.6565245,0.0019,44.5274755
1974,1,18,42065,0.6544935,0.0019,44.5295065
1974,1,19,42066,0.6525595,0.0019,44.5314405
1974,1,20,42067,0.6506765,0.0019,44.5333235
1974,1,21,42068,0.6487825,0.0019,44.5352175
1974,1,22,42069,0.6468045,0.0019,44.5371955
1974,1,23,42070,0.6446894,0.0019,44.5393106
1974,1,24,42071,0.6424204,0.0019,44.5415796
1974,1,25,42072,0.6399744,0.0019,44.5440256
1974,1,26,42073,0.6373754,0.0019,44.5466246
1974,1,27,42074,0.6346374,0.0019,44.5493626
1974,1,28,42075,0.6317774,0.0019,44.5522226
1974,1,29,42076,0.6288794,0.0019,44.5551206
1974,1,30,42077,0.6260054,0.0019,44.5579946
1974,1,31,42078,0.6232074,0.0019,44.5607926
1974,2,1,42079,0.6205064,0.0019,44.5634936
1974,2,2,42080,0.6178754,0.0019,44.5661246
1974,2,3,42081,0.6153063,0.0019,44.5686937
1974,2,4,42082,0.6126973,0.0019,44.5713027
1974,2,5,42083,0.6099583,0.0019,44.5740417
1974,2,6,42084,0.6070043,0.0019,44.5769957
1974,2,7,42085,0.6038293,0.0019,44.5801707
1974,2,8,42086,0.6004823,0.0019,44.5835177
1974,2,9,42087,0.5970833,0.0019,44.5869167
1974,2,10,42088,0.5937513,0.0019,44.5902487
1974,2,11,42089,0.5905853,0.0019,44.5934147
1974,2,12,42090,0.5876392,0.0019,44.5963608
1974,2,13,42091,0.5849132,0.0019,44.5990868
1974,2,14,42092,0.5823852,0.0019,44.6016148
1974,2,15,42093,0.5799802,0.0019,44.6040198
1974,2,16,42094,0.5776482,0.0019,44.6063518
1974,2,17,42095,0.5753322,0.0019,44.6086678
1974,2,18,42096,0.5729602,0.0019,44.6110398
1974,2,19,42097,0.5704952,0.0019,44.6135048
1974,2,20,42098,0.5678932,0.0019,44.6161068
1974,2,21,42099,0.5651601,0.0019,44.6188399
1974,2,22,42100,0.5622751,0.0019,44.6217249
1974,2,23,42101,0.5592991,0.0019,44.6247009
1974,2,24,42102,0.5562451,0.0019,44.6277549
1974,2,25,42103,0.5531931,0.0019,44.6308069
1974,2,26,42104,0.5501911,0.0019,44.6338089
1974,2,27,42105,0.5472851,0.0019,44.6367149
1974,2,28,42106,0.544493,0.0019,44.639507
1974,3,1,42107,0.541814,0.0019,44.642186
1974,3,2,42108,0.53919,0.0019,44.64481
1974,3,3,42109,0.536545,0.0019,44.647455
1974,3,4,42110,0.533782,0.0019,44.650218
1974,3,5,42111,0.53081,0.0019,44.65319
1974,3,6,42112,0.527581,0.0019,44.656419
1974,3,7,42113,0.5241239,0.0019,44.6598761
1974,3,8,42114,0.5204959,0.0019,44.6635041
1974,3,9,42115,0.5168239,0.0019,44.6671761
1974,3,10,42116,0.5132389,0.0019,44.6707611
1974,3,11,42117,0.5098049,0.0019,44.6741951
1974,3,12,42118,0.5065759,0.0019,44.6774241
1974,3,13,42119,0.5035369,0.0019,44.6804631
1974,3,14,42120,0.5006488,0.0019,44.6833512
1974,3,15,42121,0.4978518,0.0019,44.6861482
1974,3,16,42122,0.4950828,0.0019,44.6889172
1974,3,17,42123,0.4923028,0.0019,44.6916972
1974,3,18,42124,0.4894498,0.0019,44.6945502
1974,3,19,42125,0.4865028,0.0019,44.6974972
1974,3,20,42126,0.4834317,0.0019,44.7005683
1974,3,21,42127,0.4802427,0.0019,44.7037573
1974,3,22,42128,0.4769567,0.0019,44.7070433
1974,3,23,42129,0.4736037,0.0019,44.7103963
1974,3,24,42130,0.4702557,0.0019,44.7137443
1974,3,25,42131,0.4669587,0.0019,44.7170413
1974,3,26,42132,0.4637886,0.0019,44.7202114
1974,3,27,42133,0.4607716,0.0019,44.7232284
1974,3,28,42134,0.4579106,0.0019,44.7260894
1974,3,29,42135,0.4551686,0.0019,44.7288314
1974,3,30,42136,0.4524856,0.0019,44.7315144
1974,3,31,42137,0.4497516,0.0019,44.7342484
1974,4,1,42138,0.4469075,0.0019,44.7370925
1974,4,2,42139,0.4438905,0.0019,44.7401095
1974,4,3,42140,0.4407115,0.0019,44.7432885
1974,4,4,42141,0.4373895,0.0019,44.7466105
1974,4,5,42142,0.4340105,0.0019,44.7499895
1974,4,6,42143,0.4306734,0.0019,44.7533266
1974,4,7,42144,0.4274674,0.0019,44.7565326
1974,4,8,42145,0.4244394,0.0019,44.7595606
1974,4,9,42146,0.4216014,0.0019,44.7623986
1974,4,10,42147,0.4189124,0.0019,44.7650876
1974,4,11,42148,0.4162993,0.0019,44.7677007
1974,4,12,42149,0.4137043,0.0019,44.7702957
1974,4,13,42150,0.4110093,0.0019,44.7729907
1974,4,14,42151,0.4082213,0.0019,44.7757787
1974,4,15,42152,0.4052663,0.0019,44.7787337
1974,4,16,42153,0.4021472,0.0019,44.7818528
1974,4,17,42154,0.3988352,0.0019,44.7851648
1974,4,18,42155,0.3953302,0.0019,44.7886698
1974,4,19,42156,0.3916922,0.0019,44.7923078
1974,4,20,42157,0.3879752,0.0019,44.7960248
1974,4,21,42158,0.3842271,0.0019,44.7997729
1974,4,22,42159,0.3805301,0.0019,44.8034699
1974,4,23,42160,0.3769211,0.0019,44.8070789
1974,4,24,42161,0.3734491,0.0019,44.8105509
1974,4,25,42162,0.3700831,0.0019,44.8139169
1974,4,26,42163,0.366779,0.0019,44.817221
1974,4,27,42164,0.363451,0.0019,44.820549
1974,4,28,42165,0.360047,0.0019,44.823953
1974,4,29,42166,0.356494,0.0019,44.827506
1974,4,30,42167,0.3527799,0.0019,44.8312201
1974,5,1,42168,0.3489619,0.0019,44.8350381
1974,5,2,42169,0.3450979,0.0019,44.8389021
1974,5,3,42170,0.3412889,0.0019,44.8427111
1974,5,4,42171,0.3376118,0.0019,44.8463882
1974,5,5,42172,0.3341398,0.0019,44.8498602
1974,5,6,42173,0.3309008,0.0019,44.8530992
1974,5,7,42174,0.3278758,0.0019,44.8561242
1974,5,8,42175,0.3250278,0.0019,44.8589722
1974,5,9,42176,0.3222797,0.0019,44.8617203
1974,5,10,42177,0.3195767,0.0019,44.8644233
1974,5,11,42178,0.3168647,0.0019,44.8671353
1974,5,12,42179,0.3140887,0.0019,44.8699113
1974,5,13,42180,0.3112306,0.0019,44.8727694
1974,5,14,42181,0.3082576,0.0019,44.8757424
1974,5,15,42182,0.3051746,0.0019,44.8788254
1974,5,16,42183,0.3020226,0.0019,44.8819774
1974,5,17,42184,0.2988155,0.0019,44.8851845
1974,5,18,42185,0.2955945,0.0019,44.8884055
1974,5,19,42186,0.2924235,0.0019,44.8915765
1974,5,20,42187,0.2893645,0.0019,44.8946355
1974,5,21,42188,0.2864374,0.0019,44.8975626
1974,5,22,42189,0.2836404,0.0019,44.9003596
1974,5,23,42190,0.2809174,0.0019,44.9030826
1974,5,24,42191,0.2782024,0.0019,44.9057976
1974,5,25,42192,0.2753953,0.0019,44.9086047
1974,5,26,42193,0.2724443,0.0019,44.9115557
1974,5,27,42194,0.2693293,0.0019,44.9146707
1974,5,28,42195,0.2660873,0.0019,44.9179127
1974,5,29,42196,0.2628032,0.0019,44.9211968
1974,5,30,42197,0.2595572,0.0019,44.9244428
1974,5,31,42198,0.2564382,0.0019,44.9275618
1974,6,1,42199,0.2535041,0.0019,44.9304959
1974,6,2,42200,0.2507921,0.0019,44.9332079
1974,6,3,42201,0.2482901,0.0019,44.9357099
1974,6,4,42202,0.2459831,0.0019,44.9380169
1974,6,5,42203,0.2438,0.0019,44.9402
1974,6,6,42204,0.241697,0.0019,44.942303
1974,6,7,42205,0.239618,0.0019,44.944382
1974,6,8,42206,0.2375059,0.0019,44.9464941
1974,6,9,42207,0.2353279,0.0019,44.9486721
1974,6,10,42208,0.2330809,0.0019,44.9509191
1974,6,11,42209,0.2307459,0.0019,44.9532541
1974,6,12,42210,0.2283538,0.0019,44.9556462
1974,6,13,42211,0.2259228,0.0019,44.9580772
1974,6,14,42212,0.2234948,0.0019,44.9605052
1974,6,15,42213,0.2211077,0.0019,44.9628923
1974,6,16,42214,0.2188057,0.0019,44.9651943
1974,6,17,42215,0.2166087,0.0019,44.9673913
1974,6,18,42216,0.2145437,0.0019,44.9694563
1974,6,19,42217,0.2125746,0.0019,44.9714254
1974,6,20,42218,0.2106296,0.0019,44.9733704
1974,6,21,42219,0.2086146,0.0019,44.9753854
1974,6,22,42220,0.2064465,0.0019,44.9775535
1974,6,23,42221,0.2040845,0.0019,44.9799155
1974,6,24,42222,0.2015525,0.0019,44.9824475
1974,6,25,42223,0.1989214,0.0019,44.9850786
1974,6,26,42224,0.1963144,0.0019,44.9876856
1974,6,27,42225,0.1938204,0.0019,44.9901796
1974,6,28,42226,0.1914954,0.0019,44.9925046
1974,6,29,42227,0.1893763,0.0019,44.9946237
1974,6,30,42228,0.1874433,0.0019,44.9965567
1974,7,1,42229,0.1856753,0.0019,44.9983247
1974,7,2,42230,0.1840222,0.0019,44.9999778
1974,7,3,42231,0.1824082,0.0019,45.0015918
1974,7,4,42232,0.1807812,0.0019,45.0032188
1974,7,5,42233,0.1790921,0.0019,45.0049079
1974,7,6,42234,0.1772941,0.0019,45.0067059
1974,7,7,42235,0.1753791,0.0019,45.0086209
1974,7,8,42236,0.173337,0.0019,45.010663
1974,7,9,42237,0.171205,0.0019,45.012795
1974,7,10,42238,0.168994,0.0019,45.015006
1974,7,11,42239,0.1667629,0.0019,45.0172371
1974,7,12,42240,0.1645529,0.0019,45.0194471
1974,7,13,42241,0.1624069,0.0019,45.0215931
1974,7,14,42242,0.1603698,0.0019,45.0236302
1974,7,15,42243,0.1584568,0.0019,45.0255432
1974,7,16,42244,0.1566548,0.0019,45.0273452
1974,7,17,42245,0.1549207,0.0019,45.0290793
1974,7,18,42246,0.1531587,0.0019,45.0308413
1974,7,19,42247,0.1512627,0.0019,45.0327373
1974,7,20,42248,0.1491866,0.0019,45.0348134
1974,7,21,42249,0.1469086,0.0019,45.0370914
1974,7,22,42250,0.1445006,0.0019,45.0394994
1974,7,23,42251,0.1420525,0.0019,45.0419475
1974,7,24,42252,0.1396895,0.0019,45.0443105
1974,7,25,42253,0.1374875,0.0019,45.0465125
1974,7,26,42254,0.1354914,0.0019,45.0485086
1974,7,27,42255,0.1336894,0.0019,45.0503106
1974,7,28,42256,0.1320374,0.0019,45.0519626
1974,7,29,42257,0.1304983,0.0019,45.0535017
1974,7,30,42258,0.1289843,0.0019,45.0550157
1974,7,31,42259,0.1274463,0.0019,45.0565537
1974,8,1,42260,0.1258212,0.0019,45.0581788
1974,8,2,42261,0.1240662,0.0019,45.0599338
1974,8,3,42262,0.1221691,0.0019,45.0618309
1974,8,4,42263,0.1201121,0.0019,45.0638879
1974,8,5,42264,0.1179211,0.0019,45.0660789
1974,8,6,42265,0.115606,0.0019,45.068394
1974,8,7,42266,0.113236,0.0019,45.070764
1974,8,8,42267,0.110832,0.0019,45.073168
1974,8,9,42268,0.1084499,0.0019,45.0755501
1974,8,10,42269,0.1061209,0.0019,45.0778791
1974,8,11,42270,0.1038849,0.0019,45.0801151
1974,8,12,42271,0.1017428,0.0019,45.0822572
1974,8,13,42272,0.0996378,0.0019,45.0843622
1974,8,14,42273,0.0975187,0.0019,45.0864813
1974,8,15,42274,0.0952837,0.0019,45.0887163
1974,8,16,42275,0.0928577,0.0019,45.0911423
1974,8,17,42276,0.0901956,0.0019,45.0938044
1974,8,18,42277,0.0873206,0.0019,45.0966794
1974,8,19,42278,0.0843186,0.0019,45.0996814
1974,8,20,42279,0.0813185,0.0019,45.1026815
1974,8,21,42280,0.0784555,0.0019,45.1055445
1974,8,22,42281,0.0757954,0.0019,45.1082046
1974,8,23,42282,0.0733834,0.0019,45.1106166
1974,8,24,42283,0.0711914,0.0019,45.1128086
1974,8,25,42284,0.0691553,0.0019,45.1148447
1974,8,26,42285,0.0672103,0.0019,45.1167897
1974,8,27,42286,0.0653002,0.0019,45.1186998
1974,8,28,42287,0.0633632,0.0019,45.1206368
1974,8,29,42288,0.0613692,0.0019,45.1226308
1974,8,30,42289,0.0592811,0.0019,45.1247189
1974,8,31,42290,0.0570851,0.0019,45.1269149
1974,9,1,42291,0.05478,0.0019,45.12922
1974,9,2,42292,0.05239,0.0019,45.13161
1974,9,3,42293,0.049954,0.0019,45.134046
1974,9,4,42294,0.0475079,0.0019,45.1364921
1974,9,5,42295,0.0451049,0.0019,45.1388951
1974,9,6,42296,0.0427638,0.0019,45.1412362
1974,9,7,42297,0.0404998,0.0019,45.1435002
1974,9,8,42298,0.0383178,0.0019,45.1456822
1974,9,9,42299,0.0361907,0.0019,45.1478093
1974,9,10,42300,0.0340367,0.0019,45.1499633
1974,9,11,42301,0.0317856,0.0019,45.1522144
1974,9,12,42302,0.0293446,0.0019,45.1546554
1974,9,13,42303,0.0266595,0.0019,45.1573405
1974,9,14,42304,0.0237165,0.0019,45.1602835
1974,9,15,42305,0.0205535,0.0019,45.1634465
1974,9,16,42306,0.0172814,0.0019,45.1667186
1974,9,17,42307,0.0140394,0.0019,45.1699606
1974,9,18,42308,0.0109303,0.0019,45.1730697
1974,9,19,42309,0.0080373,0.0019,45.1759627
1974,9,20,42310,0.0053663,0.0019,45.1786337
1974,9,21,42311,0.0028842,0.0019,45.1811158
1974,9,22,42312,0.0005042,0.0019,45.1834958
1974,9,23,42313,-0.0018249,0.0019,45.1858249
1974,9,24,42314,-0.0041619,0.0019,45.1881619
1974,9,25,42315,-0.006556,0.0019,45.190556
1974,9,26,42316,-0.009043,0.0019,45.193043
1974,9,27,42317,-0.011652,0.0019,45.195652
1974,9,28,42318,-0.0143611,0.0019,45.1983611
1974,9,29,42319,-0.0171851,0.0019,45.2011851
1974,9,30,42320,-0.0200792,0.0019,45.2040792
1974,10,1,42321,-0.0230102,0.0019,45.2070102
1974,10,2,42322,-0.0259203,0.0019,45.2099203
1974,10,3,42323,-0.0287783,0.0019,45.2127783
1974,10,4,42324,-0.0315524,0.0019,45.2155524
1974,10,5,42325,-0.0342454,0.0019,45.2182454
1974,10,6,42326,-0.0368794,0.0019,45.2208794
1974,10,7,42327,-0.0395055,0.0019,45.2235055
1974,10,8,42328,-0.0421955,0.0019,45.2261955
1974,10,9,42329,-0.0450186,0.0019,45.2290186
1974,10,10,42330,-0.0480596,0.0019,45.2320596
1974,10,11,42331,-0.0513377,0.0019,45.2353377
1974,10,12,42332,-0.0548127,0.0019,45.2388127
1974,10,13,42333,-0.0584388,0.0019,45.2424388
1974,10,14,42334,-0.0620988,0.0019,45.2460988
1974,10,15,42335,-0.0656749,0.0019,45.2496749
1974,10,16,42336,-0.0690799,0.0019,45.2530799
1974,10,17,42337,-0.072276,0.0019,45.256276
